"Cell.ID","Species.Richness","EN.CR.Richness","SES.Mean","SES.SD","PD.Org.Mean","PD.Org.SD","PD.NoEN.Mean","PD.NoEN.SD","PD.Rnd.Mean","PD.Rnd.SD"
"Cell.ID.13007",23,3,-0.97413593546786,0.389654546126306,404.10793645,13.1611607614297,388.54667266,12.3464854491771,379.34200154971,9.34882932785228
"Cell.ID.13008",23,3,-0.991418672215198,0.383306329625253,404.10793645,13.1611607614297,388.54667266,12.3464854491771,379.12054667408,9.39824641261629
"Cell.ID.13009",23,3,-0.972282266260417,0.380353653175959,404.10793645,13.1611607614297,388.54667266,12.3464854491771,378.8419231974,9.8850579460725
"Cell.ID.13010",23,3,-0.980280013088246,0.397591111262466,404.10793645,13.1611607614297,388.54667266,12.3464854491771,379.44951045736,9.18057591807189
"Cell.ID.13011",23,3,-1.00185173991778,0.381547265419711,404.10793645,13.1611607614297,388.54667266,12.3464854491771,379.01704861274,9.40917931037275
"Cell.ID.13012",23,3,-0.977624238830969,0.376628876387503,404.10793645,13.1611607614297,388.54667266,12.3464854491771,378.95703305529,9.69852342149592
"Cell.ID.13013",23,3,-0.985071556133886,0.399677965579026,404.10793645,13.1611607614297,388.54667266,12.3464854491771,379.03537686712,9.56848809820608
"Cell.ID.13014",23,3,-1.00384164694742,0.386065726188978,404.10793645,13.1611607614297,388.54667266,12.3464854491771,378.91797077783,9.49672138475579
"Cell.ID.13015",23,3,-0.979384378452518,0.38044983819842,404.10793645,13.1611607614297,388.54667266,12.3464854491771,378.97415514705,9.6873838045311
"Cell.ID.13080",18,3,-1.09439466703419,0.359096561375103,346.48827562,9.27068355575481,330.92701183,8.02819336995765,320.33644973765,9.59071523673992
"Cell.ID.13081",18,3,-1.08340213735315,0.356078953309666,346.48827562,9.27068355575481,330.92701183,8.02819336995765,320.50315901565,9.52842475860071
"Cell.ID.13082",18,3,-1.0468529654298,0.351821315052881,346.48827562,9.27068355575481,330.92701183,8.02819336995765,320.8769862036,9.47221671524175
"Cell.ID.13083",19,3,-1.11115429990902,0.377555729040744,354.95638399,9.76384072764232,339.3951202,8.57105959759051,329.13105224209,9.14844942871792
"Cell.ID.13084",20,3,-0.958966148638303,0.376997556110784,358.15587853,10.0936650706709,342.59461474,8.96860499155313,333.56038789119,9.33185226863439
"Cell.ID.13085",22,4,-0.0436133580793859,0.363577120402188,381.0486095,10.8802996980416,347.71734571,9.83166081486879,347.09835952852,11.2306014712629
"Cell.ID.13086",22,4,-0.0413425932574858,0.366749942554421,381.0486095,10.8802996980416,347.71734571,9.83166081486879,347.12946600241,11.084823084427
"Cell.ID.13087",22,4,-0.0614524509717522,0.358368214631568,381.0486095,10.8802996980416,347.71734571,9.83166081486879,346.92097466069,11.0746161951092
"Cell.ID.13088",22,4,-0.0542893468724661,0.359425969261897,381.0486095,10.8802996980416,347.71734571,9.83166081486879,346.99124853064,10.9805067575132
"Cell.ID.13089",22,4,-0.0829363765459481,0.351079340141224,381.0486095,10.8802996980416,347.71734571,9.83166081486879,346.64666247092,11.3325487488164
"Cell.ID.13090",21,4,-0.181109315685405,0.367136902278243,377.84911496,10.5655196979833,344.51785117,9.45978410340036,342.43713983842,10.6449291282915
"Cell.ID.13091",20,4,-0.308086597262337,0.355835631007535,373.07571316,10.2075266611746,339.74444937,9.03196433469963,336.27722147054,10.8683344742458
"Cell.ID.13092",19,4,-0.185426388025463,0.361433004206486,359.98571316,10.2075266611746,326.65444937,9.03196433469963,324.47772210314,10.9283292730384
"Cell.ID.13093",19,4,-0.172544300428783,0.349158399342864,359.98571316,10.2075266611746,326.65444937,9.03196433469963,324.56426240865,11.4568355423751
"Cell.ID.13094",18,4,-0.269687645200012,0.279074796026124,353.04537509,9.83230243224131,319.7141113,8.58839223122342,315.84403992207,13.9812420781207
"Cell.ID.13095",18,4,-0.256268037765753,0.314194222200388,353.04537509,9.83230243224131,319.7141113,8.58839223122342,316.44042642588,12.3632440708323
"Cell.ID.13096",17,4,-0.249011185943221,0.1468886859867,340.8632908,9.60857253645207,307.53202701,8.33537375656637,300.82988011494,26.7949823408123
"Cell.ID.13097",17,4,-0.288225875447628,0.148450695265142,340.8632908,9.60857253645207,307.53202701,8.33537375656637,299.59100319798,27.4949307187739
"Cell.ID.13098",18,4,-0.297486287849283,0.165330103445455,360.1232908,9.60857253645207,326.79202701,8.33537375656637,319.86655181479,23.1789333305308
"Cell.ID.13099",18,4,-0.314584354941333,0.140008275938213,360.1232908,9.60857253645207,326.79202701,8.33537375656637,317.90824743221,28.1853733610234
"Cell.ID.13100",18,4,-0.316380214384654,0.158761152078622,360.1232908,9.60857253645207,326.79202701,8.33537375656637,318.89577891532,24.9116329973028
